"row_id","base_row_id","original_case_key","pair_id","seed","status","phase","phase_order","missing_inputs","block","root_kind","family","tau","tau_label","fit_size","prior_semantics","model","inference","source_dataset_id","method_profile_id","config_path","run_root","candidate_fit_path","vb_init_fit_path","row_status_path","health_path","metrics_path","draws_path","stored_posterior_draws"
178,178,"static_shrink::gausmix::0p50::100::ridge::al::mcmc","static_shrink::gausmix::0p50::100::ridge::al",206746,"not_started","full_static_mcmc",7,FALSE,"static","static_shrink","gausmix",0.5,"0p50",100,"ridge","al","mcmc","static_shrink::gausmix::0p50::100","static_shrink__ridge__al__mcmc","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/configs/row_0178_run_config.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/mcmc/row_0178_static_shrink_gausmix_0p50_100_ridge_al_mcmc_fit.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/vb_init/static/row_0178_static_shrink_gausmix_0p50_100_ridge_al_mcmc_vb_init.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/rows/row_0178_status.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/health/row_0178_health.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/metrics/row_0178_metrics.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0178_draws.rds",20000
179,179,"static_shrink::gausmix::0p50::100::ridge::exal::vb","static_shrink::gausmix::0p50::100::ridge::exal",207527,"not_started","full_static_vb",5,FALSE,"static","static_shrink","gausmix",0.5,"0p50",100,"ridge","exal","vb","static_shrink::gausmix::0p50::100","static_shrink__ridge__exal__vb","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/configs/row_0179_run_config.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/vb/row_0179_static_shrink_gausmix_0p50_100_ridge_exal_vb_fit.rds",NA,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/rows/row_0179_status.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/health/row_0179_health.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/metrics/row_0179_metrics.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0179_draws.rds",20000
180,180,"static_shrink::gausmix::0p50::100::ridge::exal::mcmc","static_shrink::gausmix::0p50::100::ridge::exal",217843,"not_started","full_static_mcmc",7,FALSE,"static","static_shrink","gausmix",0.5,"0p50",100,"ridge","exal","mcmc","static_shrink::gausmix::0p50::100","static_shrink__ridge__exal__mcmc","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/configs/row_0180_run_config.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/mcmc/row_0180_static_shrink_gausmix_0p50_100_ridge_exal_mcmc_fit.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/vb_init/static/row_0180_static_shrink_gausmix_0p50_100_ridge_exal_mcmc_vb_init.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/rows/row_0180_status.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/health/row_0180_health.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/metrics/row_0180_metrics.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0180_draws.rds",20000
181,181,"static_shrink::gausmix::0p50::100::rhs_ns::al::vb","static_shrink::gausmix::0p50::100::rhs_ns::al",202779,"not_started","full_static_vb",5,FALSE,"static","static_shrink","gausmix",0.5,"0p50",100,"rhs_ns","al","vb","static_shrink::gausmix::0p50::100","static_shrink__rhs_ns__al__vb","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/configs/row_0181_run_config.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/vb/row_0181_static_shrink_gausmix_0p50_100_rhs_ns_al_vb_fit.rds",NA,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/rows/row_0181_status.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/health/row_0181_health.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/metrics/row_0181_metrics.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0181_draws.rds",20000
182,182,"static_shrink::gausmix::0p50::100::rhs_ns::al::mcmc","static_shrink::gausmix::0p50::100::rhs_ns::al",212895,"not_started","full_static_mcmc",7,FALSE,"static","static_shrink","gausmix",0.5,"0p50",100,"rhs_ns","al","mcmc","static_shrink::gausmix::0p50::100","static_shrink__rhs_ns__al__mcmc","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/configs/row_0182_run_config.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/mcmc/row_0182_static_shrink_gausmix_0p50_100_rhs_ns_al_mcmc_fit.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/vb_init/static/row_0182_static_shrink_gausmix_0p50_100_rhs_ns_al_mcmc_vb_init.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/rows/row_0182_status.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/health/row_0182_health.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/metrics/row_0182_metrics.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0182_draws.rds",20000
183,183,"static_shrink::gausmix::0p50::100::rhs_ns::exal::vb","static_shrink::gausmix::0p50::100::rhs_ns::exal",213697,"not_started","full_static_vb",5,FALSE,"static","static_shrink","gausmix",0.5,"0p50",100,"rhs_ns","exal","vb","static_shrink::gausmix::0p50::100","static_shrink__rhs_ns__exal__vb","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/configs/row_0183_run_config.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/vb/row_0183_static_shrink_gausmix_0p50_100_rhs_ns_exal_vb_fit.rds",NA,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/rows/row_0183_status.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/health/row_0183_health.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/metrics/row_0183_metrics.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0183_draws.rds",20000
184,184,"static_shrink::gausmix::0p50::100::rhs_ns::exal::mcmc","static_shrink::gausmix::0p50::100::rhs_ns::exal",224213,"not_started","full_static_mcmc",7,FALSE,"static","static_shrink","gausmix",0.5,"0p50",100,"rhs_ns","exal","mcmc","static_shrink::gausmix::0p50::100","static_shrink__rhs_ns__exal__mcmc","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/configs/row_0184_run_config.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/mcmc/row_0184_static_shrink_gausmix_0p50_100_rhs_ns_exal_mcmc_fit.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/vb_init/static/row_0184_static_shrink_gausmix_0p50_100_rhs_ns_exal_mcmc_vb_init.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/rows/row_0184_status.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/health/row_0184_health.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/metrics/row_0184_metrics.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0184_draws.rds",20000
185,185,"static_shrink::gausmix::0p50::1000::ridge::al::vb","static_shrink::gausmix::0p50::1000::ridge::al",199754,"not_started","full_static_vb",5,FALSE,"static","static_shrink","gausmix",0.5,"0p50",1000,"ridge","al","vb","static_shrink::gausmix::0p50::1000","static_shrink__ridge__al__vb","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/configs/row_0185_run_config.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/vb/row_0185_static_shrink_gausmix_0p50_1000_ridge_al_vb_fit.rds",NA,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/rows/row_0185_status.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/health/row_0185_health.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/metrics/row_0185_metrics.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0185_draws.rds",20000
186,186,"static_shrink::gausmix::0p50::1000::ridge::al::mcmc","static_shrink::gausmix::0p50::1000::ridge::al",209870,"not_started","full_static_mcmc",7,FALSE,"static","static_shrink","gausmix",0.5,"0p50",1000,"ridge","al","mcmc","static_shrink::gausmix::0p50::1000","static_shrink__ridge__al__mcmc","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/configs/row_0186_run_config.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/mcmc/row_0186_static_shrink_gausmix_0p50_1000_ridge_al_mcmc_fit.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/vb_init/static/row_0186_static_shrink_gausmix_0p50_1000_ridge_al_mcmc_vb_init.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/rows/row_0186_status.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/health/row_0186_health.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/metrics/row_0186_metrics.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0186_draws.rds",20000
187,187,"static_shrink::gausmix::0p50::1000::ridge::exal::vb","static_shrink::gausmix::0p50::1000::ridge::exal",210672,"not_started","full_static_vb",5,FALSE,"static","static_shrink","gausmix",0.5,"0p50",1000,"ridge","exal","vb","static_shrink::gausmix::0p50::1000","static_shrink__ridge__exal__vb","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/configs/row_0187_run_config.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/vb/row_0187_static_shrink_gausmix_0p50_1000_ridge_exal_vb_fit.rds",NA,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/rows/row_0187_status.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/health/row_0187_health.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/metrics/row_0187_metrics.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0187_draws.rds",20000
188,188,"static_shrink::gausmix::0p50::1000::ridge::exal::mcmc","static_shrink::gausmix::0p50::1000::ridge::exal",221188,"not_started","full_static_mcmc",7,FALSE,"static","static_shrink","gausmix",0.5,"0p50",1000,"ridge","exal","mcmc","static_shrink::gausmix::0p50::1000","static_shrink__ridge__exal__mcmc","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/configs/row_0188_run_config.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/mcmc/row_0188_static_shrink_gausmix_0p50_1000_ridge_exal_mcmc_fit.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/vb_init/static/row_0188_static_shrink_gausmix_0p50_1000_ridge_exal_mcmc_vb_init.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/rows/row_0188_status.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/health/row_0188_health.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/metrics/row_0188_metrics.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0188_draws.rds",20000
189,189,"static_shrink::gausmix::0p50::1000::rhs_ns::al::vb","static_shrink::gausmix::0p50::1000::rhs_ns::al",205833,"not_started","full_static_vb",5,FALSE,"static","static_shrink","gausmix",0.5,"0p50",1000,"rhs_ns","al","vb","static_shrink::gausmix::0p50::1000","static_shrink__rhs_ns__al__vb","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/configs/row_0189_run_config.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/vb/row_0189_static_shrink_gausmix_0p50_1000_rhs_ns_al_vb_fit.rds",NA,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/rows/row_0189_status.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/health/row_0189_health.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/metrics/row_0189_metrics.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0189_draws.rds",20000
190,190,"static_shrink::gausmix::0p50::1000::rhs_ns::al::mcmc","static_shrink::gausmix::0p50::1000::rhs_ns::al",216149,"not_started","full_static_mcmc",7,FALSE,"static","static_shrink","gausmix",0.5,"0p50",1000,"rhs_ns","al","mcmc","static_shrink::gausmix::0p50::1000","static_shrink__rhs_ns__al__mcmc","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/configs/row_0190_run_config.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/mcmc/row_0190_static_shrink_gausmix_0p50_1000_rhs_ns_al_mcmc_fit.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/vb_init/static/row_0190_static_shrink_gausmix_0p50_1000_rhs_ns_al_mcmc_vb_init.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/rows/row_0190_status.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/health/row_0190_health.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/metrics/row_0190_metrics.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0190_draws.rds",20000
191,191,"static_shrink::gausmix::0p50::1000::rhs_ns::exal::vb","static_shrink::gausmix::0p50::1000::rhs_ns::exal",216972,"not_started","full_static_vb",5,FALSE,"static","static_shrink","gausmix",0.5,"0p50",1000,"rhs_ns","exal","vb","static_shrink::gausmix::0p50::1000","static_shrink__rhs_ns__exal__vb","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/configs/row_0191_run_config.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/vb/row_0191_static_shrink_gausmix_0p50_1000_rhs_ns_exal_vb_fit.rds",NA,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/rows/row_0191_status.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/health/row_0191_health.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/metrics/row_0191_metrics.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0191_draws.rds",20000
192,192,"static_shrink::gausmix::0p50::1000::rhs_ns::exal::mcmc","static_shrink::gausmix::0p50::1000::rhs_ns::exal",227688,"not_started","full_static_mcmc",7,FALSE,"static","static_shrink","gausmix",0.5,"0p50",1000,"rhs_ns","exal","mcmc","static_shrink::gausmix::0p50::1000","static_shrink__rhs_ns__exal__mcmc","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/configs/row_0192_run_config.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/mcmc/row_0192_static_shrink_gausmix_0p50_1000_rhs_ns_exal_mcmc_fit.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/vb_init/static/row_0192_static_shrink_gausmix_0p50_1000_rhs_ns_exal_mcmc_vb_init.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/rows/row_0192_status.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/health/row_0192_health.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/metrics/row_0192_metrics.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0192_draws.rds",20000
193,193,"static_shrink::laplace::0p05::100::ridge::al::vb","static_shrink::laplace::0p05::100::ridge::al",195908,"not_started","full_static_vb",5,FALSE,"static","static_shrink","laplace",0.05,"0p05",100,"ridge","al","vb","static_shrink::laplace::0p05::100","static_shrink__ridge__al__vb","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/configs/row_0193_run_config.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/vb/row_0193_static_shrink_laplace_0p05_100_ridge_al_vb_fit.rds",NA,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/rows/row_0193_status.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/health/row_0193_health.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/metrics/row_0193_metrics.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0193_draws.rds",20000
