"t","y","mu","q_true_05","q_true_50","q_true_95","q_syn_05","q_syn_50","q_syn_95","window","q_model_p005","q_model_p050","q_model_p095"
2639,-5.7733312104736,-4.61178497816687,-9.57019179227001,-4.61178497816687,0.346621835936267,-10.1097928351313,-4.88577046449089,-0.0592585538972896,"train",-9.9284228897074,-4.78624587603711,-0.346517865161785
2640,-6.59385683259818,-5.80976952603421,-10.768176225045,-5.80976952603421,-0.85136282702341,-11.8944308167497,-5.87917678759655,-0.345805345479067,"train",-11.1836004239995,-5.84627784660029,-0.575251157978957
2641,-4.62221589404894,-6.75780001250608,-11.716206596428,-6.75780001250608,-1.79939342858414,-11.8901592875624,-6.66938684426592,-2.16845793420689,"train",-11.6767662852748,-6.5131310659177,-2.23991469464991
2642,-7.051701052942,-7.33468272651571,-12.2930891953446,-7.33468272651571,-2.3762762576868,-12.0846514312393,-7.16605263798658,-2.37069403697702,"train",-12.0603686766563,-7.05334535221344,-2.50121442005307
2643,-9.63491194088226,-7.51280859806138,-12.4712149517879,-7.51280859806138,-2.55440224433485,-12.6318115803134,-7.49088542103225,-2.33205507529787,"train",-12.4675235867064,-7.52285223664595,-2.53728527134875
2644,-4.84858955905376,-7.25154235658341,-12.2099485951958,-7.25154235658341,-2.293136117971,-12.0562977535513,-7.29584950492291,-2.44173833902519,"train",-12.0263752494073,-7.31582938020286,-2.52717461156399
2645,-6.41448036892932,-6.47025790432855,-11.4286640278157,-6.47025790432855,-1.51185178084138,-10.9628362741048,-6.85620137003848,-2.10491823033771,"train",-10.9704586627347,-6.91371415430389,-2.22403007527831
2646,-4.11816412625452,-5.25444457630431,-10.2128505846588,-5.25444457630431,-0.296038567949828,-10.3533759588337,-5.55784392864472,-0.0853613760852325,"train",-10.3165138856532,-5.54050505997767,-0.244202773499135
2647,-7.90671080409355,-3.62268176543175,-8.58108765865267,-3.62268176543175,1.33572412778917,-8.71078922851959,-3.36493972409397,0.947229074388622,"train",-8.65873471488673,-3.29492985497263,0.862609436239916
2648,-0.589767124086825,-1.71766984305811,-6.67607562115374,-1.71766984305811,3.24073593503752,-6.97427045846673,-2.14320955364986,3.63293045673068,"train",-6.59147875979452,-2.13626868212175,3.62217730229636
2649,-6.02991983064746,0.459861270987013,-4.49854439200288,0.459861270987013,5.4182669339769,-4.17636708955139,0.450783889858814,5.36817854512163,"train",-4.09331410542141,0.437727124960545,4.60855732320282
2650,3.10996468284541,2.66178984869274,-2.29661569922373,2.66178984869274,7.62019539660921,-2.73940229793772,2.86550959112974,8.0305310618392,"train",-2.51261968146702,2.76853454258246,8.00643445761889
2651,1.15274954535039,4.89445001097007,-0.0639554219189078,4.89445001097007,9.85285544385905,0.547521078392831,5.22288650579941,10.3015862195858,"train",0.61695432957842,5.20510125878061,10.0963378259445
2652,4.0623457412414,6.91427884678152,1.95587352886039,6.91427884678152,11.8726841647026,1.81589251498861,7.35528733296565,12.0134528439594,"train",1.82875135291542,7.32254447928431,11.995466957998
2653,9.20321068152067,8.63998204497417,3.68157684194818,8.63998204497417,13.5983872480001,3.67342829008806,9.28543260618839,14.4576147938551,"train",3.6347105713762,9.33038681626546,14.3770333727256
2654,8.46479899352896,9.97924471677051,5.02083962855522,9.97924471677051,14.9376498049858,5.37799982731564,10.6996181059227,15.8277374521142,"train",5.57531659134817,10.8117186473386,15.67962666548
2655,11.6001920815466,10.7840137736191,5.82560880012023,10.7840137736191,15.7424187471179,6.84360480896446,11.6225453442021,16.6297624488167,"train",6.92625668900678,11.648061829112,16.6367634683572
2656,12.6408097180062,11.0291452480897,6.07074038920568,11.0291452480897,15.9875501069738,6.87468292141027,11.9290695343613,16.6616111955089,"train",6.91141638406289,11.9717827520186,16.6468885345917
2657,12.9742030825404,10.664141128934,5.70573638455849,10.664141128934,15.6225458733095,5.94407575064583,11.142645399939,16.2838903092315,"train",6.06485029501274,11.1114711747029,16.2762964690496
2658,12.5822035743985,9.68688760747653,4.72848297750167,9.68688760747653,14.6452922374514,5.223592796352,10.3795564619802,15.1713740335573,"train",5.27101294241166,10.3567718663253,15.1485558905973
2659,10.1662778465907,8.13019384268114,3.17178932700028,8.13019384268114,13.088598358362,3.57878574247139,8.18210361315721,13.7060238665989,"train",3.9096735035581,8.10795829095748,13.4732110167774
2660,11.8738172705425,6.04771598901046,1.08931158752099,6.04771598901046,11.0061203904999,1.98251608901051,6.5534058321401,11.7548738249572,"train",2.0471825404637,6.57745827940626,11.5952789659936
2661,2.58568745402806,3.58105510432261,-1.37734918307158,3.58105510432261,8.53945939171681,-1.30009383562348,3.92645442322394,9.96453688614941,"train",-1.23404414127595,3.95431854108182,9.37942974299047
2662,-3.6962706202433,0.749872555897115,-4.20853161748948,0.749872555897115,5.70827672928371,-3.56661811510021,0.938987974765189,6.46238528867969,"train",-3.52513333315468,1.01434825287576,6.38873938874458
2663,-0.843889594201223,-2.27280221605406,-7.23120627551088,-2.27280221605406,2.68560184340275,-6.7415868126623,-2.02622594498457,2.79237181321871,"train",-6.47217797813495,-1.91145379293698,2.75810377478895
2664,-3.20030382151765,-5.24796089435985,-10.2063648399541,-5.24796089435985,-0.289556948765617,-9.5159374259162,-5.36140442624547,0.412730120628358,"train",-9.03745401274891,-5.5467915137759,0.0419686984069178
2665,-11.4243998009658,-8.07769149374115,-13.0360953255293,-8.07769149374115,-3.11928766195298,-12.9747414042107,-7.66178798013832,-3.07232513473057,"train",-12.7707208173287,-7.52405914769445,-3.24960906906801
2666,-11.4621994374236,-10.6791978754364,-15.6376015934648,-10.6791978754364,-5.72079415740788,-15.6410733323705,-10.4712178873188,-5.40083045051302,"train",-15.9287232272488,-10.4528334685213,-5.43500360129414
2667,-13.9802299793581,-12.8515916222387,-17.8099952265449,-12.8515916222387,-7.89318801793248,-17.830050179635,-13.3958718651529,-7.94630341028891,"train",-17.8022330366462,-13.4969995570743,-8.04221289866104
2668,-14.1073157787698,-14.5227235150102,-19.4811270056243,-14.5227235150102,-9.56432002439622,-19.430348195563,-15.4092000240237,-9.4145627509958,"train",-19.3771277304296,-15.3814728522151,-9.98754252770736
2669,-19.1271265646547,-15.6042366784801,-20.5626400554268,-15.6042366784801,-10.6458333015333,-20.4755256139975,-16.0175805702626,-11.3763602125406,"train",-20.4380273277218,-15.9388731582557,-11.385284235996
2670,-14.4119330332177,-16.1117980656041,-21.0702013289055,-16.1117980656041,-11.1533948023027,-21.2682509421874,-16.86507894868,-11.548607958622,"train",-20.9549148707714,-16.7039690435873,-11.5870277926065
2671,-12.8059636720392,-15.9558724261253,-20.9142755758028,-15.9558724261253,-10.9974692764477,-21.0392536316288,-16.4869523871473,-10.9383923899143,"train",-20.9831912953043,-16.4337306377278,-10.9842743914787
2672,-19.0775767025408,-15.2073825437616,-20.1657855798385,-15.2073825437616,-10.2489795076846,-20.9996015346378,-15.7421558417062,-10.0575125589679,"train",-20.8003820493358,-15.7689361398613,-10.1263155985085
2673,-12.3336593882532,-14.0140255385873,-18.9724284610908,-14.0140255385873,-9.05562261608376,-20.3699279444262,-14.8379728076192,-9.98747737966384,"train",-19.8360029279314,-14.6639205303279,-9.9385021929573
2674,-14.7709255386159,-12.3488667600336,-17.3072695689965,-12.3488667600336,-7.3904639510708,-18.7449836840874,-12.8944239211932,-7.64418733493003,"train",-18.2978958703125,-12.9861221422135,-7.68991913036074
2675,-9.90016722251252,-10.4205561085042,-15.3789588039661,-10.4205561085042,-5.46215341304239,-16.1714947671464,-10.6496601245372,-5.52779210360134,"train",-16.4669232461409,-10.7039371567511,-5.55691882043665
2676,-0.964588924722745,-8.29138086687349,-13.2497834488816,-8.29138086687349,-3.33297828486542,-14.1567604357413,-9.02967056502017,-3.80538098342606,"train",-13.9230745655115,-9.06048058163894,-4.29382216699646
2677,-2.62575787293087,-6.06181234489728,-11.0202148135065,-6.06181234489728,-1.10340987628809,-12.4257214169881,-6.69318453573342,-0.922611827200143,"train",-11.7762250626705,-6.66247194269079,-1.67248401974007
2678,-7.26617771660071,-3.97025074345022,-8.92865309872256,-3.97025074345022,0.988151611822125,-9.15083390408269,-4.69252685104643,0.619422948031386,"train",-9.15645649351209,-4.79179678720471,0.555612447397039
2679,-3.1563197152312,-2.16671845079761,-7.12512069280119,-2.16671845079761,2.79168379120598,-7.03331572585642,-2.78130041207482,2.52869943599628,"train",-6.99710417357998,-2.83744824709338,2.39339679597906
2680,-1.54556681722256,-0.66738738519483,-5.62578951400223,-0.66738738519483,4.29101474361257,-5.75718752750527,-1.24225232866568,4.24870452356957,"train",-5.76862261475749,-1.15139608047833,4.27807002534867
2681,4.21991508159005,0.428329941894117,-4.53007207379219,0.428329941894117,5.38673195758042,-4.45695828953735,-0.387683024305089,5.31600755426506,"train",-4.39847532625614,-0.363462277424967,5.34390107167941
2682,3.60755113247297,1.11480264721277,-3.84359925542784,1.11480264721277,6.07320454985337,-3.77325708750161,1.30856923475328,6.19428301104202,"train",-3.75433226554953,1.37619971830815,6.18670826836734
2683,2.84474791379288,1.31707781957033,-3.64132397009798,1.31707781957033,6.27547960923863,-3.89047525430528,0.976860605712701,6.52001744225265,"train",-3.7471916960249,0.884172154233791,6.36084099665448
2684,1.01784715121538,1.05430281731906,-3.90409885944607,1.05430281731906,6.01270449408418,-3.54991926240127,1.06694858159653,5.86352998087469,"train",-3.51373966154166,1.04486523691942,5.82749505489041
2685,-3.294488404039,0.368883148643071,-4.58951841528166,0.368883148643071,5.3272847125678,-4.96188589037436,0.16858894778482,4.81913937001445,"train",-4.92651706762103,0.0414107364336109,4.74425299029906
2686,-1.68762266057015,-0.681688360529417,-5.64008981166851,-0.681688360529417,4.27671309060967,-5.84401170202385,-1.19956356740441,4.38314008456056,"train",-5.78260305868101,-1.20605864810552,4.36382753997386
2687,2.01735250824482,-1.93658500921159,-6.89498634761049,-1.93658500921159,3.02181632918731,-7.04419865289729,-1.88235822006779,2.56294498705181,"train",-6.98997310633295,-1.92020711499778,2.54048492787649
2688,-8.18983136850135,-3.25851486691471,-8.2169160926089,-3.25851486691471,1.69988635877948,-8.40635980236162,-2.75333909040809,1.22372006045634,"train",-8.46996261345398,-2.93028123706881,1.06477519430606
2689,-4.42494928459333,-4.65668756276268,-9.61508867577754,-4.65668756276268,0.301713550252185,-9.43844577222626,-4.34771537174574,0.519118598754956,"train",-9.30374416891063,-4.37982519904113,0.420064682152212
2690,-12.4893003947045,-5.87177107053575,-10.8301720708872,-5.87177107053575,-0.913370070184353,-10.8524045670635,-6.26816534827149,-0.97883034330252,"train",-10.7988977957438,-6.4303357802611,-0.993649498355769
2691,-5.04906697939379,-6.90317684804161,-11.861577735737,-6.90317684804161,-1.94477596034621,-12.1485047479487,-6.69667284605109,-2.17311655324477,"train",-12.144065317555,-6.66500252174409,-2.48864502101373
2692,-5.40850375917042,-7.504392676864,-12.4627934519042,-7.504392676864,-2.54599190182384,-12.2686725187018,-7.29334201136878,-2.99290123820272,"train",-12.2307855777611,-7.22636121911427,-3.04873853235918
2693,-9.57453253108527,-7.68006763384539,-12.6384682962265,-7.68006763384539,-2.72166697146428,-12.8333498775037,-7.97880438171297,-2.68170538652445,"train",-12.6367106493615,-7.96750850144661,-2.75201641031257
